agency,emp_id,ssn,emp_name,job_begin_date,job_end_date,effective_date,adjust_service_date,action_code,sub_action_code,position_nbr,salary,job_class,memo,separation_reason,part_or_full_time,employment_status,employment_status_date,rate_code,pay_frequency,employee_type,extra_field
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-01-01,2013-05-01,09,LC,GJD60,8814.5900,RPF4,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-03-01,2013-05-01,91,NULL,GJD60,9034.9500,RPF4,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-05-01,2013-05-01,06,NULL,GJD60,9260.8200,RPF4,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-07-01,2013-05-01,97,KD,GJD60,9492.3400,RPF4,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-05-01,2013-05-01,72,FB,GJD60,10702.6200,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-06-01,2013-05-01,14,HB,GJD60,10970.1900,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-07-01,2013-05-01,08,PC,GJD60,11244.4400,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-08-01,2013-05-01,14,HA,GJD60,11525.5500,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-09-01,2013-05-01,08,KE,GJD60,11813.6900,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-10-01,2013-05-01,11,PA,GJD60,12109.0300,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-11-01,2013-05-01,94,PL,GJD60,12411.7600,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-12-01,2013-05-01,94,PC,GJD60,12722.0500,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-01-01,2013-05-01,07,GB,GJD60,13040.1000,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-02-01,2013-05-01,95,PD,GJD60,13366.1000,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-03-01,2013-05-01,71,KE,GJD60,13700.2500,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-04-01,2013-05-01,11,PC,GJD60,14042.7600,RPF5,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-05-01,2013-05-01,96,PN,GJD60,15833.2100,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-06-01,2013-05-01,71,KC,GJD60,16229.0400,RPF6,Random Memo,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-07-01,2013-05-01,10,PB,GJD60,16634.7700,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-08-01,2013-05-01,72,KE,GJD60,17050.6400,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-09-01,2013-05-01,12,PC,GJD60,17476.9100,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-10-01,2013-05-01,12,NB,GJD60,17913.8300,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-11-01,2013-05-01,71,FA,GJD60,18361.6800,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2013-12-01,2013-05-01,94,LB,GJD60,18820.7200,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-01-01,2013-05-01,09,FA,GJD60,19291.2400,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-02-01,2013-05-01,97,FA,GJD60,19773.5200,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
AQF ,377366920,136398846,Nzplqdnsvnw, Zmhpjsyn L,2013-05-01,9999-09-09,2014-03-01,2013-05-01,15,HB,GJD60,20267.8600,RPF6,NULL,NULL,24.76,A,2013-05-01,R, 9,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2007-03-01,2007-03-01,88,PG,IKA01,53.0000,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2007-11-01,2007-03-01,15,NB,IKA01,54.3300,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2008-07-01,2007-03-01,73,PL,IKA01,55.6900,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2009-03-01,2007-03-01,72,PB,IKA01,57.0800,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2009-11-01,2007-03-01,72,LA,IKA01,58.5100,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2010-07-01,2007-03-01,06,PD,IKA01,59.9700,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2011-03-01,2007-03-01,98,LB,IKA01,61.4700,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2011-11-01,2007-03-01,80,KD,IKA01,63.0100,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2012-07-01,2007-03-01,13,HA,IKA01,64.5900,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2013-03-01,2007-03-01,72,PI,IKA01,66.2000,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2013-11-01,2007-03-01,11,PA,IKA01,67.8600,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2014-07-01,2007-03-01,14,PA,IKA01,69.5600,I1B1,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2007-03-01,2007-03-01,05,PO,IKA01,78.4300,I1B2,Random Memo,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2009-12-01,2007-03-01,14,HA,IKA01,80.3900,I1B2,NULL,NULL,100.00,A,2007-03-01,H,M2,R
IHM ,702608744,203260335,Bwsrllx, Kerlwy R,2007-03-01,9999-09-09,2012-09-01,2007-03-01,01,NA,IKA01,82.4000,I1B2,NULL,NULL,100.00,A,2007-03-01,H,M2,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2016-08-01,2016-08-01,08,PA,GJC81,3100.0000,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2017-05-01,2016-08-01,98,KC,GJC81,3177.5000,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2018-02-01,2016-08-01,95,PF,GJC81,3256.9400,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2018-11-01,2016-08-01,03,KA,GJC81,3338.3600,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2019-08-01,2016-08-01,04,PE,GJC81,3421.8200,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2020-05-01,2016-08-01,72,NULL,GJC81,3507.3700,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2021-02-01,2016-08-01,91,NULL,GJC81,3595.0500,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2021-11-01,2016-08-01,03,PF,GJC81,3684.9300,H1E1,NULL,NULL,80.12,A,2016-08-01,R,P ,R
GJG ,277950832,754641767,Xbvwnphpuod, Qwggkp W,2016-08-01,9999-09-09,2022-08-01,2016-08-01,91,LB,GJC81,3777.0500,H1E1,Random Memo,NULL,80.12,A,2016-08-01,R,P ,R
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,15,GA,GMA05,2400.0000,RE61,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-05-01,2002-01-01,02,LA,GMA05,2460.0000,RE61,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-03-01,2002-01-01,94,HB,GMA05,2521.5000,RE61,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,95,KA,GMA05,2842.9900,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-10-01,2002-01-01,09,KE,GMA05,2914.0600,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-01-01,2002-01-01,01,FB,GMA05,2986.9100,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-04-01,2002-01-01,88,PA,GMA05,3061.5800,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-07-01,2002-01-01,07,PL,GMA05,3138.1200,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-10-01,2002-01-01,06,LB,GMA05,3216.5700,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-01-01,2002-01-01,88,PM,GMA05,3296.9800,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-04-01,2002-01-01,98,PD,GMA05,3379.4000,RE62,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,95,PI,GMA05,3810.2800,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-09-01,2002-01-01,01,KC,GMA05,3905.5400,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-11-01,2002-01-01,01,GA,GMA05,4003.1800,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-01-01,2002-01-01,08, ,GMA05,4103.2600,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-03-01,2002-01-01,15,PB,GMA05,4205.8400,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-05-01,2002-01-01,11,GA,GMA05,4310.9900,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-07-01,2002-01-01,94,PC,GMA05,4418.7600,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-09-01,2002-01-01,09,PG,GMA05,4529.2300,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-11-01,2002-01-01,12,KD,GMA05,4642.4600,RE63,Random Memo,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-01-01,2002-01-01,96,GA,GMA05,4758.5200,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-03-01,2002-01-01,71,PA,GMA05,4877.4800,RE63,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,10,  ,GMA05,5499.3600,RE64,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-10-01,2002-01-01,88,PD,GMA05,5636.8400,RE64,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,15,PD,GMA05,6355.5400,RE65,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-02-01,2002-01-01,97,KC,GMA05,6514.4300,RE65,Random Memo,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-09-01,2002-01-01,07,PE,GMA05,6677.2900,RE65,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-04-01,2002-01-01,97,KC,GMA05,6844.2200,RE65,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,01,LB,GMA05,7716.8600,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-09-01,2002-01-01,15,LB,GMA05,7909.7800,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-11-01,2002-01-01,12,KC,GMA05,8107.5200,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-01-01,2002-01-01,94,PD,GMA05,8310.2100,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-03-01,2002-01-01,03,PB,GMA05,8517.9700,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-05-01,2002-01-01,92,PJ,GMA05,8730.9200,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-07-01,2002-01-01,15,PC,GMA05,8949.1900,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-09-01,2002-01-01,06,PL,GMA05,9172.9200,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-11-01,2002-01-01,92,HA,GMA05,9402.2400,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-01-01,2002-01-01,71,PG,GMA05,9637.3000,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-03-01,2002-01-01,92,KB,GMA05,9878.2300,RE66,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,09,FA,GMA05,11137.7100,RE67,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-12-01,2002-01-01,01,PL,GMA05,11416.1500,RE67,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-05-01,2002-01-01,07,KB,GMA05,11701.5500,RE67,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-10-01,2002-01-01,91,PF,GMA05,11994.0900,RE67,Random Memo,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-03-01,2002-01-01,98,NB,GMA05,12293.9400,RE67,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-08-01,2002-01-01,92,FB,GMA05,12601.2900,RE67,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-07-01,2002-01-01,96,PJ,GMA05,14207.9500,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2002-10-01,2002-01-01,95,HB,GMA05,14563.1500,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-01-01,2002-01-01,06,PI,GMA05,14927.2300,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-04-01,2002-01-01,12,PL,GMA05,15300.4100,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-07-01,2002-01-01,72,PG,GMA05,15682.9200,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2003-10-01,2002-01-01,12,PB,GMA05,16074.9900,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-01-01,2002-01-01,96,PL,GMA05,16476.8600,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
JJA ,898653345,014434416,Ynqdrlhhdpt, Pjbluihq D,2002-07-01,9999-09-09,2004-04-01,2002-01-01,14,PG,GMA05,16888.7800,RE68,NULL,NULL,100.00,A,2002-07-01,,T ,T
